"price","host_is_superhost","neighborhood","latitude","longitude","property_type","accommodates","bedrooms","beds","cleaning_fee","minimum_nights","availability_365","review_scores_rating","cancellation_policy"
79,"False","Brooklyn",40.69641,-73.90994,"Appartment",2,1,1,75,1,342,96,"strict"
850,"False","Manhattan",40.73967,-74.00933,"Appartment",3,1,1,100,3,0,95,"flexible"
150,"False","Brooklyn",40.66687,-73.95619,"House",4,1,2,100,5,365,93,"strict"
115,"True","Manhattan",40.86317,-73.92873,"Appartment",6,1,3,50,1,135,95,"strict"
300,"False","Manhattan",40.73003,-73.98576,"Appartment",5,2,2,0,2,211,95,"flexible"
159,"False","Manhattan",40.74873,-73.98827,"Appartment",2,0,1,50,7,0,95,"flexible"
500,"False","Manhattan",40.74897,-73.98265,"Appartment",5,1,2,125,5,0,95,"strict"
250,"False","Manhattan",40.78081,-73.95045,"Appartment",6,3,2,0,1,0,95,"flexible"
375,"False","Manhattan",40.70886,-74.01352,"Appartment",3,1,2,100,3,228,95,"strict"
250,"False","Manhattan",40.76709,-73.98577,"Appartment",2,1,1,100,3,0,93,"strict"
120,"False","Manhattan",40.78605,-73.95087,"Appartment",4,1,2,0,6,0,90,"flexible"
105,"False","Manhattan",40.80034,-73.96638,"Appartment",1,1,1,0,1,365,83,"flexible"
142,"False","Manhattan",40.70881,-74.01507,"Appartment",2,1,1,80,90,303,100,"flexible"
175,"False","Manhattan",40.72977,-73.98713,"Appartment",2,1,1,75,4,0,95,"strict"
500,"False","Brooklyn",40.72,-73.95433,"Appartment",6,2,2,150,5,0,96,"moderate"
120,"False","Manhattan",40.7282,-73.9834,"Appartment",2,0,1,25,5,0,95,"moderate"
85,"False","Brooklyn",40.71491,-73.94864,"Appartment",1,1,1,65,2,0,98,"strict"
320,"False","Manhattan",40.73985,-74.00138,"Appartment",6,1,2,189,365,87,85,"strict"
149,"True","Queens",40.7582,-73.92811,"Appartment",2,1,1,80,3,335,97,"strict"
400,"False","Manhattan",40.72329,-73.9981,"Appartment",3,1,1,120,3,0,100,"moderate"
72,"True","Queens",40.75832,-73.92874,"Appartment",2,1,1,80,3,363,99,"strict"
300,"False","Manhattan",40.82486,-73.93993,"Appartment",5,2,2,0,3,0,95,"moderate"
115,"False","Manhattan",40.81639,-73.94085,"Appartment",3,1,1,75,7,269,90,"strict"
100,"False","Manhattan",40.79675,-73.96916,"Appartment",2,1,1,45,3,0,93,"moderate"
150,"False","Manhattan",40.81858,-73.9559,"Appartment",4,2,3,0,4,0,84,"moderate"
100,"False","Brooklyn",40.67146,-73.94392,"Appartment",6,1,3,80,3,98,92,"strict"
95,"False","Manhattan",40.81728,-73.94583,"Appartment",2,0,0,60,5,30,91,"strict"
390,"False","Manhattan",40.72635,-73.97595,"Appartment",5,2,2,100,3,127,85,"strict"
75,"False","Brooklyn",40.6839,-73.94446,"Appartment",2,1,1,0,4,0,100,"moderate"
140,"False","Manhattan",40.72782,-73.98095,"Appartment",2,1,1,50,4,0,96,"strict"
500,"False","Manhattan",40.73858,-74.00875,"Appartment",2,1,1,75,365,0,95,"moderate"
100,"False","Queens",40.76589,-73.92864,"Appartment",6,3,3,0,1,0,70,"strict"
55,"False","Manhattan",40.76749,-73.95533,"Appartment",2,1,1,20,28,125,96,"strict"
125,"False","Brooklyn",40.67559,-73.98362,"Appartment",2,1,1,100,3,0,100,"strict"
250,"False","Brooklyn",40.66719,-73.98361,"House",5,3,4,100,4,0,95,"moderate"
375,"True","Manhattan",40.76326,-73.98165,"Appartment",2,1,1,80,5,365,96,"moderate"
100,"False","Manhattan",40.76473,-73.98937,"Appartment",2,0,2,0,2,0,98,"flexible"
250,"False","Brooklyn",40.71257,-73.96149,"Appartment",4,2,2,200,4,0,96,"moderate"
79,"True","Brooklyn",40.70781,-73.92184,"Appartment",2,1,1,30,1,365,97,"strict"
100,"False","Manhattan",40.71892,-73.98383,"Appartment",2,0,1,50,7,0,95,"strict"
60,"False","Brooklyn",40.68671,-73.93346,"Appartment",2,1,1,0,3,364,81,"strict"
120,"False","Brooklyn",40.66539,-73.95651,"Appartment",4,1,2,0,2,0,93,"moderate"
40,"False","Brooklyn",40.66118,-73.98901,"Appartment",2,1,1,0,25,0,96,"strict"
345,"False","Manhattan",40.73987,-73.98317,"Appartment",6,2,3,100,1,0,94,"strict"
50,"False","Queens",40.74817,-73.91886,"Appartment",1,1,1,25,1,0,100,"moderate"
45,"False","Brooklyn",40.70371,-73.93344,"Appartment",1,1,1,30,7,0,96,"strict"
250,"False","Manhattan",40.7552,-73.9724,"Appartment",2,1,1,0,1,0,95,"flexible"
350,"False","Manhattan",40.72717,-73.9927,"Appartment",3,0,1,0,2,0,100,"strict"
78,"False","Queens",40.76583,-73.91925,"Appartment",2,1,1,100,4,0,98,"flexible"
57,"True","Brooklyn",40.65398,-73.96139,"Appartment",2,1,1,20,2,313,96,"flexible"
100,"False","Manhattan",40.82983,-73.94236,"Appartment",2,1,1,25,2,363,75,"strict"
125,"False","Manhattan",40.77376,-73.95343,"Appartment",2,1,1,25,5,230,88,"strict"
145,"False","Manhattan",40.80163,-73.95413,"Appartment",6,1,1,50,3,0,93,"strict"
150,"False","Manhattan",40.72852,-73.98705,"Appartment",3,2,3,0,1,0,95,"flexible"
89,"False","Brooklyn",40.6856,-73.97418,"Appartment",2,0,1,70,14,66,83,"strict"
200,"False","Queens",40.7517,-73.89393,"Appartment",6,2,3,50,2,365,100,"flexible"
164,"True","Brooklyn",40.71589,-73.95534,"Appartment",6,0,0,60,2,207,96,"strict"
210,"True","Brooklyn",40.71542,-73.95652,"Appartment",6,2,3,60,3,236,96,"strict"
110,"False","Manhattan",40.73075,-74.00238,"Appartment",2,1,1,80,45,0,99,"strict"
199,"False","Manhattan",40.79053,-73.96956,"Appartment",4,2,2,200,5,0,94,"strict"
272,"False","Manhattan",40.72577,-74.00279,"Appartment",6,2,3,92,5,0,100,"moderate"
52,"False","Manhattan",40.72829,-73.98907,"Appartment",2,1,1,40,6,36,93,"strict"
179,"False","Manhattan",40.80797,-73.93686,"House",1,1,1,0,1,0,100,"flexible"
106,"False","Manhattan",40.75184,-73.97199,"Appartment",1,1,1,0,7,0,80,"strict"
800,"False","Manhattan",40.73246,-74.00854,"Appartment",4,1,1,0,1,0,95,"flexible"
70,"True","Brooklyn",40.6922,-73.92399,"House",2,1,2,30,5,260,98,"strict"
120,"False","Manhattan",40.77928,-73.97966,"Appartment",3,1,2,65,7,0,87,"strict"
80,"False","Bronx",40.85667,-73.86543,"Appartment",3,1,1,80,1,0,80,"moderate"
75,"False","Manhattan",40.74282,-73.9803,"Appartment",2,1,1,50,30,365,85,"strict"
35,"False","Queens",40.7672,-73.90795,"Appartment",1,1,1,0,7,0,95,"flexible"
50,"False","Queens",40.74071,-73.9191,"Appartment",1,1,1,0,1,0,96.5,"flexible"
75,"False","Manhattan",40.77127,-73.95033,"Appartment",2,1,1,0,3,0,100,"flexible"
79,"False","Manhattan",40.74221,-73.98121,"Appartment",4,1,1,50,2,0,100,"strict"
400,"False","Manhattan",40.79908,-73.95162,"Appartment",6,3,3,150,5,8,100,"strict"
55,"False","Queens",40.71215,-73.85356,"House",2,1,1,50,15,182,100,"strict"
85,"False","Brooklyn",40.66551,-73.98805,"House",3,1,2,0,10,0,94,"flexible"
80,"False","Brooklyn",40.67828,-73.92965,"Appartment",2,1,1,60,3,249,92,"strict"
599,"False","Manhattan",40.76874,-73.98757,"Appartment",8,2,2,100,1,0,95,"flexible"
110,"False","Brooklyn",40.70491,-73.94268,"Appartment",2,1,1,50,3,0,100,"flexible"
135,"False","Brooklyn",40.69156,-73.9897,"Appartment",2,1,1,55,1,89,100,"flexible"
199,"True","Manhattan",40.74374,-74.00044,"Appartment",2,1,1,125,14,202,98,"strict"
150,"False","Brooklyn",40.6863,-73.98572,"House",5,2,3,150,3,313,95,"strict"
60,"False","Brooklyn",40.70731,-73.94344,"Appartment",1,1,1,25,14,25,100,"strict"
175,"False","Manhattan",40.75053,-73.97747,"Appartment",1,0,0,75,2,118,93,"strict"
100,"False","Manhattan",40.73033,-73.98742,"Appartment",2,1,1,50,5,0,100,"strict"
175,"False","Manhattan",40.73899,-73.98153,"Appartment",3,2,1,75,3,0,95,"strict"
199,"False","Brooklyn",40.72532,-73.93992,"Appartment",6,2,0,0,30,365,100,"moderate"
54,"False","Brooklyn",40.73397,-73.95442,"Appartment",1,1,1,0,4,0,95,"moderate"
130,"False","Brooklyn",40.66952,-73.98285,"Appartment",2,1,1,50,4,0,93,"moderate"
151,"True","Brooklyn",40.68637,-73.9417,"Appartment",2,1,1,150,2,179,96,"moderate"
80,"False","Manhattan",40.81233,-73.96101,"Appartment",4,1,1,0,1,0,100,"flexible"
60,"False","Brooklyn",40.7018,-73.91823,"Appartment",2,2,2,30,3,0,94,"strict"
110,"False","Brooklyn",40.68171,-73.92085,"Appartment",4,1,0,70,10,349,94,"moderate"
177,"True","Brooklyn",40.69049,-73.93748,"Appartment",10,3,5,100,3,254,95,"strict"
90,"False","Queens",40.74409,-73.91868,"Appartment",2,0,1,30,14,0,97,"moderate"
105,"False","Brooklyn",40.66646,-73.93605,"Appartment",3,1,2,0,5,0,80,"strict"
65,"False","Bronx",40.82347,-73.89495,"Appartment",3,1,2,25,4,0,95,"moderate"
35,"False","Brooklyn",40.70674,-73.94365,"Appartment",1,1,1,0,1,0,60,"flexible"
700,"False","Brooklyn",40.70958,-73.94287,"Appartment",7,3,3,100,3,0,91,"strict"
185,"False","Brooklyn",40.69134,-73.99334,"Appartment",7,3,3,34,2,0,96,"flexible"
115,"False","Manhattan",40.80033,-73.96509,"Appartment",4,2,3,100,28,363,96,"strict"
128,"False","Manhattan",40.71044,-73.98756,"Appartment",4,1,2,40,1,0,94,"strict"
169,"False","Manhattan",40.71651,-73.99053,"Appartment",2,1,1,120,3,0,90,"flexible"
130,"False","Queens",40.76165,-73.92179,"Appartment",2,1,1,30,5,0,95,"moderate"
239,"False","Manhattan",40.73552,-74.00716,"Appartment",2,1,1,90,4,128,96,"moderate"
100,"False","Brooklyn",40.68476,-73.96672,"Appartment",2,1,1,60,30,0,96,"moderate"
124,"False","Brooklyn",40.66983,-73.9904,"Appartment",3,1,0,100,4,341,93,"flexible"
180,"False","Manhattan",40.73043,-74.00343,"Appartment",2,0,0,120,3,194,100,"strict"
69,"True","Brooklyn",40.64717,-73.96189,"Appartment",4,1,2,25,2,365,96,"strict"
180,"False","Brooklyn",40.70867,-73.94799,"Appartment",4,1,2,100,2,0,96,"moderate"
225,"False","Brooklyn",40.71371,-73.96236,"Appartment",4,1,3,50,2,0,98,"strict"
119,"False","Manhattan",40.75774,-73.99371,"Appartment",2,1,1,0,2,0,93,"moderate"
220,"False","Manhattan",40.74611,-74.00014,"Appartment",3,1,1,100,5,146,97,"strict"
150,"False","Brooklyn",40.66876,-73.95633,"Appartment",2,1,1,50,4,0,97,"moderate"
75,"False","Brooklyn",40.67321,-73.96514,"Appartment",1,1,1,0,1,365,96,"moderate"
150,"False","Manhattan",40.77519,-73.95688,"Appartment",2,1,1,30,9,0,89,"strict"
91,"False","Brooklyn",40.71243,-73.95873,"Appartment",2,1,1,30,1,0,85,"strict"
113,"False","Manhattan",40.74978,-73.99686,"Appartment",3,1,3,50,90,364,91,"strict"
100,"False","Brooklyn",40.69286,-73.96993,"Appartment",2,1,1,100,4,139,98,"strict"
255,"False","Manhattan",40.72477,-73.99323,"Appartment",3,1,2,140,2,0,98,"strict"
94,"False","Queens",40.74409,-73.92471,"Appartment",2,1,1,10,7,0,91,"strict"
179,"False","Manhattan",40.72287,-73.98462,"Appartment",2,0,1,90,2,0,81,"strict"
200,"False","Manhattan",40.74025,-74.00144,"Appartment",2,1,1,0,3,20,92,"flexible"
70,"True","Manhattan",40.76352,-73.95548,"Appartment",2,1,1,70,4,355,94,"strict"
145,"False","Manhattan",40.79255,-73.94781,"Appartment",2,1,2,140,28,364,96,"strict"
50,"False","Brooklyn",40.63832,-73.96769,"Appartment",2,1,1,20,6,89,98,"moderate"
350,"True","Brooklyn",40.6914,-73.92153,"House",6,3,3,150,2,140,97,"strict"
150,"True","Manhattan",40.77452,-73.94951,"Appartment",4,0,4,150,30,231,86,"strict"
375,"False","Manhattan",40.72045,-73.99598,"Appartment",3,2,2,90,3,0,90,"moderate"
175,"False","Manhattan",40.76204,-73.99143,"Appartment",4,0,2,75,1,0,95,"strict"
275,"False","Brooklyn",40.70981,-73.95189,"Appartment",5,1,2,100,3,0,93,"strict"
30,"False","Brooklyn",40.70381,-73.92766,"Appartment",1,1,1,0,3,0,80,"strict"
150,"False","Brooklyn",40.68803,-73.99182,"Appartment",2,1,1,40,1,0,89,"flexible"
140,"False","Manhattan",40.75426,-73.96886,"Appartment",2,0,1,75,3,0,90,"strict"
200,"False","Manhattan",40.78835,-73.9681,"Appartment",2,0,1,100,30,1,95,"strict"
560,"False","Manhattan",40.77822,-73.98016,"Appartment",2,1,1,0,1,0,95,"flexible"
240,"False","Manhattan",40.76263,-73.98271,"Appartment",4,1,1,50,4,0,95,"moderate"
99,"False","Queens",40.70988,-73.90845,"Appartment",2,1,2,75,2,0,91,"moderate"
195,"False","Manhattan",40.73646,-73.98337,"Appartment",2,0,1,100,3,0,93,"flexible"
89,"False","Manhattan",40.74961,-73.97865,"Appartment",2,1,1,50,2,0,84,"strict"
156,"False","Manhattan",40.73192,-74.00433,"Appartment",2,1,1,0,1,0,95,"flexible"
120,"False","Manhattan",40.72859,-73.98957,"Appartment",2,1,1,0,1,0,95,"flexible"
400,"False","Manhattan",40.79994,-73.97094,"Appartment",2,1,1,50,1,0,95,"flexible"
210,"False","Brooklyn",40.70765,-73.94821,"Appartment",5,2,2,120,3,365,91,"strict"
159,"False","Brooklyn",40.72587,-73.94138,"Appartment",4,1,0,0,30,365,100,"moderate"
129,"False","Brooklyn",40.72546,-73.94136,"Appartment",2,0,0,0,30,312,100,"moderate"
300,"False","Manhattan",40.77517,-73.98829,"Appartment",4,2,3,110,3,0,100,"strict"
79,"False","Brooklyn",40.69636,-73.91138,"Appartment",2,1,1,75,1,341,90,"strict"
6000,"False","Manhattan",40.77782,-73.97848,"Appartment",4,1,2,1000,14,358,93,"strict"
61,"True","Queens",40.72675,-73.90522,"Appartment",1,1,1,53,8,364,100,"strict"
55,"False","Manhattan",40.82532,-73.94992,"Appartment",2,1,1,20,3,0,94,"strict"
45,"False","Manhattan",40.84898,-73.93679,"Appartment",2,1,1,25,6,179,80,"flexible"
28,"False","Brooklyn",40.68162,-73.94848,"Appartment",2,1,2,0,15,365,92,"flexible"
75,"False","Brooklyn",40.70177,-73.91922,"Appartment",2,1,1,50,5,0,96,"moderate"
70,"False","Brooklyn",40.72553,-73.94571,"Appartment",2,1,1,0,1,0,96,"flexible"
85,"False","Manhattan",40.7686,-73.95307,"Appartment",2,1,1,30,2,0,94,"moderate"
82,"False","Brooklyn",40.65022,-73.97247,"Appartment",4,1,3,50,29,197,94,"moderate"
120,"False","Brooklyn",40.66639,-73.98706,"House",2,1,2,80,7,0,94,"strict"
50,"False","Brooklyn",40.64759,-73.96173,"Appartment",2,1,2,0,10,0,87,"strict"
100,"False","Manhattan",40.83454,-73.94224,"Appartment",2,1,1,60,1,364,89,"moderate"
145,"False","Manhattan",40.71973,-73.99338,"Appartment",2,1,1,75,2,0,95,"strict"
200,"False","Manhattan",40.73236,-74.00353,"Appartment",2,1,1,100,1,0,93,"moderate"
80,"False","Manhattan",40.82029,-73.93861,"Appartment",5,0,4,45,1,180,87,"moderate"
225,"False","Manhattan",40.78881,-73.98116,"Appartment",4,0,2,55,6,363,93,"strict"
70,"False","Manhattan",40.73445,-74.00657,"Appartment",2,1,1,30,1,5,98,"moderate"
325,"False","Manhattan",40.72975,-74.00414,"Appartment",4,0,2,50,1,0,95,"strict"
120,"True","Queens",40.76304,-73.92777,"House",2,1,1,60,3,195,95,"strict"
160,"True","Manhattan",40.76466,-73.99325,"Appartment",3,1,1,50,2,192,100,"strict"
379,"False","Manhattan",40.70912,-74.01322,"Appartment",8,1,3,0,2,0,97,"moderate"
199,"False","Brooklyn",40.72552,-73.94195,"Appartment",6,2,0,0,30,365,100,"moderate"
85,"False","Brooklyn",40.705,-73.92806,"Appartment",2,1,1,35,4,270,100,"strict"
149,"False","Brooklyn",40.72722,-73.94167,"Appartment",4,1,0,0,30,365,93,"moderate"
150,"False","Manhattan",40.77924,-73.95092,"Appartment",4,0,1,0,1,0,95,"flexible"
98,"False","Manhattan",40.81143,-73.94248,"Appartment",2,1,1,95,4,356,86,"strict"
60,"False","Brooklyn",40.69312,-73.90582,"Appartment",3,1,3,0,1,0,76,"flexible"
149,"False","Brooklyn",40.71521,-73.94256,"Appartment",3,1,1,150,1,179,98,"moderate"
95,"False","Brooklyn",40.7147,-73.96554,"Appartment",2,1,1,0,5,0,96,"flexible"
90,"False","Manhattan",40.74193,-74.0017,"Appartment",2,0,1,70,3,0,86,"strict"
130,"False","Manhattan",40.76613,-73.98721,"Appartment",4,1,2,175,30,365,94,"strict"
110,"False","Manhattan",40.71,-74.0154,"Appartment",1,1,1,40,3,0,20,"strict"
170,"False","Brooklyn",40.68362,-73.99714,"Appartment",3,0,0,0,2,6,96,"strict"
210,"False","Manhattan",40.72934,-73.99983,"Appartment",3,1,2,75,5,0,92,"strict"
900,"False","Manhattan",40.79478,-73.97474,"Appartment",4,2,2,0,1,0,95,"flexible"
65,"True","Queens",40.70171,-73.82788,"House",3,1,1,60,2,72,95,"strict"
45,"False","Brooklyn",40.67927,-73.9113,"Appartment",1,1,1,100,7,365,96,"strict"
225,"False","Manhattan",40.78689,-73.96985,"Appartment",2,1,1,0,2,0,94,"flexible"
200,"False","Brooklyn",40.68342,-73.91017,"House",4,2,2,100,7,0,94,"moderate"
170,"True","Brooklyn",40.68478,-73.92971,"Appartment",5,2,2,100,3,365,99,"moderate"
62,"True","Manhattan",40.83191,-73.9411,"Appartment",2,1,1,40,2,365,96,"strict"
185,"False","Manhattan",40.72913,-74.00823,"Appartment",2,1,2,120,2,53,93,"moderate"
125,"False","Manhattan",40.74487,-73.97452,"Appartment",2,1,1,0,2,0,97,"moderate"
106,"False","Manhattan",40.72356,-74.00305,"Appartment",2,1,1,0,1,0,80,"strict"
93,"True","Manhattan",40.81968,-73.95353,"Appartment",2,1,1,35,2,171,97,"strict"
85,"True","Manhattan",40.77459,-73.95149,"Appartment",1,1,1,100,5,361,97,"strict"
300,"False","Manhattan",40.85098,-73.93664,"Appartment",1,1,1,40,2,365,95,"strict"
224,"False","Manhattan",40.71978,-73.98643,"Appartment",2,1,1,100,2,0,100,"moderate"
40,"False","Brooklyn",40.67177,-73.95221,"Appartment",2,1,1,0,1,0,80,"flexible"
97,"True","Manhattan",40.75667,-73.96464,"Appartment",2,1,1,0,14,6,97,"flexible"
225,"True","Brooklyn",40.69346,-73.90765,"Appartment",6,3,3,0,4,270,98,"moderate"
900,"False","Manhattan",40.72615,-74.00123,"Appartment",4,2,2,0,1,0,95,"flexible"
215,"False","Manhattan",40.76213,-73.99376,"Appartment",3,1,1,50,3,0,90,"strict"
99,"False","Brooklyn",40.6966,-73.93072,"Appartment",2,1,0,20,2,88,100,"moderate"
2000,"False","Manhattan",40.73545,-73.98238,"Appartment",6,3,4,0,1,0,95,"flexible"
60,"False","Queens",40.74527,-73.91693,"Appartment",1,1,1,25,1,365,94,"strict"
140,"False","Manhattan",40.73939,-74.00614,"Appartment",3,1,2,55,30,356,88,"strict"
303,"False","Manhattan",40.7836,-73.95093,"Appartment",6,2,3,100,7,96,97,"strict"
750,"False","Manhattan",40.79752,-73.96298,"Appartment",4,0,2,0,3,0,95,"flexible"
117,"True","Brooklyn",40.68922,-73.94626,"Appartment",5,1,2,100,3,338,95,"strict"
55,"True","Brooklyn",40.73107,-73.95712,"Appartment",1,1,1,75,30,89,97,"strict"
112,"True","Brooklyn",40.6864,-73.94529,"House",2,1,1,100,30,202,97,"strict"
185,"True","Brooklyn",40.68264,-73.92722,"Appartment",5,2,3,75,1,339,98,"moderate"
47,"True","Brooklyn",40.70526,-73.92272,"Appartment",2,1,1,30,28,61,96,"strict"
45,"False","Brooklyn",40.67752,-73.92333,"House",1,1,1,0,7,365,94,"flexible"
130,"False","Brooklyn",40.70751,-73.92058,"Appartment",5,2,3,35,5,0,96,"moderate"
575,"False","Manhattan",40.70451,-74.00671,"Appartment",2,0,2,0,1,0,95,"flexible"
125,"True","Brooklyn",40.68497,-73.9902,"Appartment",2,1,1,75,2,187,100,"strict"
190,"True","Manhattan",40.72671,-73.98437,"House",4,0,2,50,4,30,99,"flexible"
70,"False","Brooklyn",40.68926,-73.91595,"Appartment",2,1,1,20,3,365,95,"flexible"
599,"False","Manhattan",40.77874,-73.98437,"Appartment",6,3,4,0,1,0,100,"flexible"
80,"True","Brooklyn",40.69112,-73.95203,"Appartment",2,1,1,50,3,191,97,"strict"
175,"False","Brooklyn",40.67157,-73.96246,"Appartment",4,2,2,50,30,358,95,"flexible"
99,"False","Manhattan",40.77464,-73.95226,"Appartment",2,0,1,50,1,0,93,"flexible"
90,"False","Manhattan",40.7604,-73.96029,"Appartment",2,1,1,20,6,0,91,"moderate"
200,"False","Manhattan",40.76252,-73.98376,"Appartment",3,1,2,200,30,365,80,"strict"
60,"False","Manhattan",40.82252,-73.94462,"Appartment",1,1,1,25,2,0,97,"moderate"
100,"False","Brooklyn",40.6591,-73.96116,"Appartment",2,1,1,0,2,365,95,"flexible"
61,"False","Brooklyn",40.68214,-73.96474,"Appartment",2,1,1,50,4,0,93,"strict"
99,"False","Brooklyn",40.71557,-73.96149,"Appartment",2,1,1,25,1,0,96,"flexible"
100,"False","Queens",40.70218,-73.91005,"Appartment",2,1,1,50,7,365,100,"strict"
125,"False","Brooklyn",40.68217,-73.92405,"Appartment",4,2,4,85,90,126,100,"strict"
75,"False","Brooklyn",40.71354,-73.96183,"Appartment",2,1,0,30,2,150,94,"flexible"
130,"False","Brooklyn",40.71364,-73.96427,"Appartment",2,1,1,75,30,96,98,"moderate"
140,"False","Brooklyn",40.71328,-73.95154,"Appartment",2,2,0,60,2,0,97,"flexible"
199,"True","Manhattan",40.79002,-73.95008,"Appartment",2,1,1,120,2,0,100,"moderate"
112,"False","Manhattan",40.81562,-73.94426,"Appartment",2,1,1,50,3,359,90,"strict"
160,"False","Manhattan",40.72456,-73.98004,"Appartment",2,1,1,30,3,0,94,"strict"
165,"False","Manhattan",40.81333,-73.94194,"Appartment",6,1,4,70,3,362,91,"strict"
850,"False","Manhattan",40.76,-73.99009,"Appartment",2,1,1,0,1,0,95,"flexible"
950,"False","Manhattan",40.75764,-73.96827,"Appartment",3,1,2,0,1,0,95,"flexible"
145,"True","Queens",40.7415,-73.92523,"Appartment",2,0,0,125,4,4,98,"strict"
1500,"False","Manhattan",40.71725,-74.00528,"Appartment",2,1,1,0,1,0,95,"flexible"
160,"False","Manhattan",40.74259,-73.99708,"Appartment",2,0,1,60,4,0,100,"strict"
300,"False","Manhattan",40.73818,-74.00433,"Appartment",2,1,1,0,2,0,95,"moderate"
150,"True","Brooklyn",40.67892,-73.95156,"Appartment",3,1,1,85,2,39,98,"strict"
250,"False","Brooklyn",40.66587,-73.97737,"Appartment",5,3,3,0,1,0,96,"flexible"
100,"False","Manhattan",40.72358,-73.9867,"Appartment",2,2,1,0,10,0,95,"strict"
48,"True","Manhattan",40.82811,-73.94372,"Appartment",2,1,1,17,2,89,95,"flexible"
675,"False","Manhattan",40.78401,-73.94863,"House",8,3,4,250,5,0,93,"strict"
150,"False","Manhattan",40.76293,-73.98981,"Appartment",3,1,1,50,5,0,87,"moderate"
225,"False","Manhattan",40.72422,-73.98211,"Appartment",4,1,1,125,2,365,93,"strict"
80,"False","Brooklyn",40.68775,-73.9521,"Appartment",2,1,1,40,2,341,96,"strict"
285,"True","Brooklyn",40.68683,-73.96981,"Appartment",4,2,3,250,28,365,95,"strict"
90,"False","Manhattan",40.80361,-73.94626,"Appartment",2,1,0,10,10,290,99,"flexible"
300,"False","Manhattan",40.78731,-73.97805,"Appartment",4,2,3,120,2,0,100,"strict"
55,"True","Brooklyn",40.69972,-73.92244,"Appartment",2,1,1,0,2,278,100,"flexible"
80,"True","Manhattan",40.84058,-73.93885,"Appartment",2,0,1,125,4,335,88,"strict"
90,"True","Manhattan",40.84119,-73.939,"Appartment",3,1,1,0,1,357,98,"flexible"
55,"False","Manhattan",40.84531,-73.93583,"Appartment",3,1,1,0,7,0,75,"strict"
208,"False","Manhattan",40.7278,-73.99205,"PrivateRoom",3,1,2,85,2,362,95,"strict"
85,"False","Brooklyn",40.69587,-73.94037,"Appartment",3,1,1,35,9,0,100,"strict"
